"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"310M400US41400","Salem, OH Micro Area","41884","1180","7.6","2.2","5.6","1.7","14.4","2.7","12.4","2.3","16.2","2.8","15.7","2.5","11.8","2.4","11.5","2.3","3.5","1.3","1.3","0.7","43745","3359","59305","3613","30.5","(X)","(X)","(X)","(X)","(X)","26096","1518","4.3","1.8","4.1","2.1","8.9","2.9","9.9","3.1","15.7","3.0","19.0","3.2","15.8","3.5","15.7","3.5","4.9","2.0","1.7","1.0","60860","5978","70812","4849","(X)","(X)","32.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71269","3228","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15788","1476","14.4","4.5","7.6","3.3","23.2","4.7","17.7","4.4","18.0","4.6","9.4","3.3","4.4","2.6","3.7","2.1","0.9","1.1","0.8","1.0","26663","2173","37880","4587","(X)","(X)","(X)","(X)","26.9","(X)"
"310M400US41420","Salem, OR Metro Area","150729","2053","5.0","1.0","4.7","1.1","9.4","1.3","9.9","1.5","14.8","1.5","18.2","1.9","14.2","1.5","14.8","1.5","5.4","1.0","3.4","0.8","57091","2460","74210","3349","27.9","(X)","(X)","(X)","(X)","(X)","103403","3283","3.7","1.0","3.2","1.1","7.5","1.5","7.7","1.4","13.8","1.9","19.8","2.5","15.6","1.8","17.4","2.0","7.1","1.4","4.2","1.0","67589","2832","81977","3625","(X)","(X)","29.0","(X)","(X)","(X)","73043","3279","1.0","0.6","1.5","1.1","5.5","1.7","4.7","1.3","12.8","2.1","20.5","2.8","18.3","2.0","21.4","2.7","9.2","1.9","5.0","1.3","79621","4531","93408","4803","(X)","(X)","(X)","(X)","(X)","(X)","47326","3112","8.7","2.2","9.1","2.4","14.5","2.8","15.6","3.3","16.9","2.7","15.6","2.4","9.8","2.3","6.6","1.9","1.5","0.9","1.6","0.7","36663","2961","52676","6462","(X)","(X)","(X)","(X)","24.3","(X)"
"310M400US41500","Salinas, CA Metro Area","126299","2071","3.5","0.9","3.0","0.7","7.3","1.2","8.5","1.3","11.4","1.4","19.0","2.0","13.5","1.5","16.3","1.7","8.1","1.3","9.5","1.2","70681","3641","100358","4889","35.8","(X)","(X)","(X)","(X)","(X)","92949","2588","2.0","0.9","2.4","0.8","6.3","1.3","7.4","1.3","11.4","1.6","19.1","2.2","14.2","1.8","17.2","2.1","9.1","1.5","10.9","1.5","77394","5251","108855","5760","(X)","(X)","35.1","(X)","(X)","(X)","65529","3032","0.6","0.4","1.1","0.7","3.8","1.1","6.6","1.7","10.0","1.6","17.4","2.5","15.9","2.2","19.1","2.4","11.4","1.9","14.0","2.2","91509","3756","126457","8092","(X)","(X)","(X)","(X)","(X)","(X)","33350","2462","9.5","2.4","7.2","2.4","12.5","2.9","12.5","2.9","12.8","2.5","16.8","3.0","8.7","2.3","10.9","2.5","4.4","2.0","4.7","1.6","44104","6301","67112","6280","(X)","(X)","(X)","(X)","34.2","(X)"
"310M400US41540","Salisbury, MD-DE Metro Area","161305","3802","5.4","0.8","4.6","0.9","9.9","1.3","10.0","1.2","12.5","1.3","19.9","1.7","13.5","1.5","14.0","1.3","5.1","0.7","5.1","0.7","59214","2970","76737","2236","37.9","(X)","(X)","(X)","(X)","(X)","105130","4049","2.1","0.7","2.0","0.7","6.4","1.3","9.8","1.4","11.7","1.6","21.6","1.6","16.2","2.0","17.4","1.8","6.1","1.0","6.7","1.0","70917","2092","89534","3062","(X)","(X)","38.5","(X)","(X)","(X)","77833","3650","1.1","0.5","1.5","0.6","4.2","1.2","6.8","1.5","10.2","1.6","22.8","2.0","16.7","2.3","20.8","2.2","7.7","1.2","8.2","1.2","80693","1925","101160","4381","(X)","(X)","(X)","(X)","(X)","(X)","56175","3418","12.4","2.0","9.5","2.0","17.8","2.6","11.3","2.1","14.6","2.6","17.2","3.1","8.0","1.8","5.0","1.5","2.7","1.0","1.6","0.6","34236","2634","48018","2831","(X)","(X)","(X)","(X)","34.9","(X)"
"310M400US41620","Salt Lake City, UT Metro Area","402242","2856","3.8","0.6","2.5","0.4","5.8","0.6","7.2","0.6","11.9","0.8","19.4","1.1","14.4","0.8","19.4","1.1","7.6","0.7","7.8","0.5","73730","1857","97201","2173","28.5","(X)","(X)","(X)","(X)","(X)","281141","4914","2.2","0.6","1.2","0.3","3.6","0.5","5.6","0.7","10.2","1.0","18.9","1.4","16.1","1.2","23.1","1.4","9.3","0.9","9.9","0.8","87704","2436","111477","2998","(X)","(X)","28.7","(X)","(X)","(X)","220408","5093","1.1","0.5","1.0","0.3","1.9","0.5","3.7","0.6","8.3","1.0","17.7","1.3","16.6","1.2","26.5","1.6","11.2","1.1","12.0","0.9","99414","2722","123760","3666","(X)","(X)","(X)","(X)","(X)","(X)","121101","4163","8.9","1.4","6.0","1.1","11.4","1.6","11.5","1.3","16.9","2.1","20.7","1.9","9.7","1.4","9.7","1.4","2.8","1.0","2.5","0.7","46012","2261","59632","3104","(X)","(X)","(X)","(X)","26.4","(X)"
"310M400US41660","San Angelo, TX Metro Area","43938","1774","6.2","2.1","3.9","1.8","13.0","2.9","7.6","2.2","17.6","3.1","18.2","3.5","13.3","3.1","13.0","2.5","3.9","1.4","3.4","1.1","51851","4932","70378","6120","31.1","(X)","(X)","(X)","(X)","(X)","28650","1944","4.4","2.3","1.9","1.3","8.3","3.1","7.0","2.5","16.5","4.0","19.3","4.1","16.4","4.3","16.8","4.0","5.3","2.0","4.1","1.4","65506","9387","78821","6063","(X)","(X)","29.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79235","3796","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15288","1851","12.1","5.1","7.9","4.4","22.0","6.2","6.8","3.4","20.6","6.7","15.3","4.7","7.2","3.8","4.6","2.1","1.4","1.2","2.1","1.8","36313","10971","52082","13358","(X)","(X)","(X)","(X)","31.1","(X)"
"310M400US41700","San Antonio-New Braunfels, TX Metro Area","823888","5319","7.6","0.5","4.5","0.4","9.0","0.5","9.2","0.5","13.5","0.7","18.2","0.8","12.9","0.6","14.2","0.6","5.3","0.4","5.5","0.3","57379","1106","78843","1297","31.2","(X)","(X)","(X)","(X)","(X)","545382","7466","4.0","0.5","2.6","0.4","7.2","0.6","8.4","0.7","12.2","0.8","18.4","0.9","15.0","0.7","17.6","0.8","7.0","0.6","7.6","0.4","71333","1287","92754","1709","(X)","(X)","33.2","(X)","(X)","(X)","389005","8141","2.1","0.4","1.3","0.3","5.0","0.6","5.8","0.6","11.0","0.9","18.1","1.1","16.7","0.9","20.8","1.0","9.0","0.7","10.2","0.6","83411","1982","108256","2242","(X)","(X)","(X)","(X)","(X)","(X)","278506","7304","15.5","1.0","8.5","0.8","13.6","1.1","11.7","1.0","16.4","1.2","17.3","1.3","7.7","0.8","6.3","0.8","1.5","0.4","1.4","0.3","35439","1184","48218","2197","(X)","(X)","(X)","(X)","25.9","(X)"
"310M400US41740","San Diego-Carlsbad, CA Metro Area","1130911","6394","4.3","0.3","3.4","0.3","6.5","0.4","7.0","0.4","10.5","0.5","16.0","0.6","12.6","0.5","18.2","0.6","10.1","0.5","11.3","0.4","79079","1474","106237","1467","34.8","(X)","(X)","(X)","(X)","(X)","761247","9445","2.8","0.4","1.7","0.3","5.3","0.5","6.5","0.5","10.1","0.6","15.4","0.7","12.3","0.5","20.1","0.7","12.0","0.7","13.8","0.6","90981","1440","119407","1848","(X)","(X)","35.2","(X)","(X)","(X)","561723","8696","1.3","0.3","0.8","0.2","3.5","0.4","4.9","0.5","8.2","0.6","13.7","0.7","12.6","0.7","22.7","0.9","14.4","0.9","17.9","0.7","108144","2164","137768","2245","(X)","(X)","(X)","(X)","(X)","(X)","369664","8134","8.5","0.8","7.2","0.7","9.6","0.9","8.9","0.8","12.2","0.9","17.2","1.2","13.0","1.0","13.0","1.0","5.2","0.6","5.1","0.7","53133","1790","73637","2623","(X)","(X)","(X)","(X)","32.2","(X)"
"310M400US41780","Sandusky, OH Micro Area","31675","1177","7.7","2.5","2.1","1.2","10.7","2.7","13.1","3.4","16.6","3.5","18.3","3.7","14.5","3.2","10.7","2.8","3.3","1.5","3.0","1.3","49751","4091","68826","7736","34.1","(X)","(X)","(X)","(X)","(X)","19697","1436","2.2","1.3","2.6","1.8","6.0","2.8","9.2","3.6","15.8","3.9","22.3","4.4","18.7","4.7","15.3","4.0","3.9","2.0","4.0","1.8","62881","5820","78972","7158","(X)","(X)","34.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71471","9576","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11978","1456","16.8","6.1","3.0","2.3","21.4","6.3","19.4","6.4","16.9","5.7","10.9","4.3","6.2","3.3","3.8","3.2","0.3","0.4","1.3","1.4","29108","4689","48186","17109","(X)","(X)","(X)","(X)","30.6","(X)"
"310M400US41860","San Francisco-Oakland-Hayward, CA Metro Area","1698978","9549","4.0","0.2","3.2","0.3","5.1","0.3","4.7","0.3","7.1","0.3","11.8","0.4","10.6","0.4","17.3","0.5","12.1","0.4","24.2","0.5","107898","1779","150830","1592","33.6","(X)","(X)","(X)","(X)","(X)","1095176","11075","2.3","0.2","1.3","0.2","3.5","0.3","3.9","0.3","6.5","0.4","11.0","0.4","10.7","0.5","18.5","0.5","13.2","0.5","29.3","0.6","127844","1795","172725","2124","(X)","(X)","34.1","(X)","(X)","(X)","847495","10767","1.1","0.2","0.7","0.1","2.2","0.3","2.8","0.3","4.9","0.4","9.3","0.5","9.9","0.5","18.9","0.7","14.8","0.5","35.4","0.8","150423","1835","196283","2605","(X)","(X)","(X)","(X)","(X)","(X)","603802","8904","7.7","0.6","6.8","0.6","8.5","0.7","6.7","0.5","8.9","0.7","13.8","0.7","10.2","0.7","14.9","0.7","9.2","0.7","13.3","0.7","70385","1839","104290","2572","(X)","(X)","(X)","(X)","30.9","(X)"
"310M400US41900","San Germán, PR Metro Area","40432","2113","31.6","2.9","12.3","2.4","22.1","2.8","11.4","1.8","8.9","1.8","8.2","2.0","3.0","1.3","1.3","0.9","1.1","0.9","0.2","0.3","16737","969","25528","2142","24.2","(X)","(X)","(X)","(X)","(X)","25939","2083","23.9","3.6","10.4","2.6","21.0","3.6","14.4","2.4","12.4","2.8","10.5","2.7","3.6","1.8","2.0","1.3","1.7","1.4","0.3","0.4","21817","2006","30939","3076","(X)","(X)","24.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","26020","2231","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14493","1888","46.1","6.5","16.1","4.6","24.2","5.0","6.2","3.1","3.4","2.0","3.1","2.5","0.8","1.0","0.0","1.5","0.0","1.5","0.0","1.5","10916","1423","14426","1966","(X)","(X)","(X)","(X)","21.3","(X)"
"310M400US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","663870","4148","3.1","0.3","2.3","0.3","4.4","0.4","4.1","0.5","6.5","0.5","10.8","0.6","9.7","0.5","17.1","0.7","13.0","0.6","28.9","0.8","124696","3147","169063","2838","32.3","(X)","(X)","(X)","(X)","(X)","476960","6307","1.7","0.3","1.1","0.3","3.1","0.4","3.1","0.5","5.9","0.5","10.2","0.6","9.4","0.6","17.5","0.9","14.4","0.7","33.5","1.0","142234","2747","188737","3516","(X)","(X)","32.8","(X)","(X)","(X)","379553","7683","0.9","0.2","0.8","0.3","2.1","0.4","2.1","0.4","4.7","0.5","8.1","0.7","8.4","0.6","17.9","1.1","15.7","0.9","39.3","1.3","163287","4185","211256","4592","(X)","(X)","(X)","(X)","(X)","(X)","186910","5835","7.6","1.0","5.7","0.9","8.5","1.1","6.8","1.0","8.5","1.1","12.7","1.3","10.8","1.2","15.8","1.5","8.9","1.2","14.9","1.4","75599","4249","110312","4430","(X)","(X)","(X)","(X)","28.8","(X)"
"310M400US41980","San Juan-Carolina-Caguas, PR Metro Area","749522","7610","24.5","0.9","11.2","0.6","18.1","0.9","12.2","0.6","13.1","0.7","10.9","0.6","4.4","0.4","3.4","0.4","0.9","0.2","1.3","0.2","22757","560","35584","997","34.4","(X)","(X)","(X)","(X)","(X)","499487","8427","19.2","0.9","9.3","0.6","18.4","0.9","13.2","0.8","14.6","0.9","13.1","0.8","5.1","0.6","4.2","0.5","1.0","0.2","1.8","0.3","27115","689","40479","1203","(X)","(X)","36.9","(X)","(X)","(X)","273055","6665","8.1","0.8","7.8","0.7","17.8","1.2","13.3","1.0","17.3","1.3","17.3","1.2","7.5","0.9","6.3","0.8","1.6","0.4","3.1","0.6","37049","1006","53411","2096","(X)","(X)","(X)","(X)","(X)","(X)","250035","6344","37.7","1.7","15.4","1.3","18.8","1.5","9.4","1.1","8.9","1.0","5.7","0.8","1.9","0.5","1.5","0.5","0.5","0.2","0.3","0.2","13814","702","22839","1584","(X)","(X)","(X)","(X)","27.2","(X)"
"310M400US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","106198","2386","6.4","1.3","3.0","0.8","6.7","1.1","6.6","1.2","11.0","1.7","18.3","2.2","12.0","1.6","17.5","1.8","9.3","1.3","9.2","1.4","71148","3925","96520","4588","37.2","(X)","(X)","(X)","(X)","(X)","67284","2725","4.1","1.5","1.7","1.0","3.5","1.1","5.3","1.5","10.5","2.1","16.0","2.5","13.2","2.3","20.7","2.1","12.8","2.1","12.1","1.9","93540","4266","112737","5859","(X)","(X)","37.9","(X)","(X)","(X)","52101","2890","2.2","1.2","0.3","0.3","2.4","1.0","3.2","1.2","9.3","2.1","15.8","2.8","14.1","2.6","23.1","2.7","15.3","2.5","14.5","2.2","103579","5142","N","N","(X)","(X)","(X)","(X)","(X)","(X)","38914","2987","11.8","2.7","5.5","1.7","13.2","2.5","10.1","2.2","12.0","3.0","21.5","3.6","8.7","2.5","12.8","3.6","2.2","1.1","2.2","1.1","44116","6129","60147","5861","(X)","(X)","(X)","(X)","33.0","(X)"
"310M400US42100","Santa Cruz-Watsonville, CA Metro Area","94994","2034","5.3","1.3","3.0","0.8","7.2","1.8","6.0","1.3","9.4","2.0","13.6","2.0","11.3","1.5","16.9","1.8","10.7","1.8","16.6","1.8","86941","5013","119608","5558","34.8","(X)","(X)","(X)","(X)","(X)","62397","2460","2.9","1.1","1.3","0.7","4.1","1.6","4.8","1.5","9.8","2.5","12.4","2.0","10.4","1.7","20.6","2.4","13.5","2.4","20.3","2.4","107017","7455","139096","7718","(X)","(X)","34.6","(X)","(X)","(X)","48045","2449","1.2","0.7","1.0","0.7","3.0","1.7","3.1","1.4","7.9","2.4","10.1","2.3","10.9","2.2","23.0","2.5","15.2","2.9","24.6","3.2","125989","8641","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32597","2357","10.4","3.4","6.1","2.1","14.2","3.9","10.2","2.9","9.9","2.6","16.3","3.7","10.9","2.7","10.4","2.6","4.4","1.6","7.3","2.5","49040","7211","73404","7924","(X)","(X)","(X)","(X)","32.6","(X)"
"310M400US42140","Santa Fe, NM Metro Area","62707","1541","5.7","1.2","3.9","1.2","7.5","1.6","10.4","1.5","15.2","2.0","17.9","2.3","12.6","1.8","14.1","1.7","5.8","1.1","7.0","1.3","60193","3393","87083","4719","36.7","(X)","(X)","(X)","(X)","(X)","36488","2386","2.6","1.2","1.5","1.0","5.3","1.9","9.7","2.3","16.3","3.2","17.5","2.8","13.6","2.6","15.3","2.0","8.1","1.7","10.1","2.0","69809","5018","104398","7486","(X)","(X)","39.0","(X)","(X)","(X)","26468","1889","1.1","0.6","1.4","1.3","4.2","2.1","7.5","2.2","14.7","3.7","15.7","3.5","14.1","3.0","17.1","2.6","10.7","2.5","13.4","2.7","84439","6224","121099","9390","(X)","(X)","(X)","(X)","(X)","(X)","26219","2045","11.2","2.5","7.2","2.4","10.6","2.4","11.4","2.8","14.5","2.7","18.5","3.8","10.8","2.7","10.6","2.7","2.9","1.4","2.4","1.0","45027","4495","60515","5046","(X)","(X)","(X)","(X)","32.7","(X)"
"310M400US42200","Santa Maria-Santa Barbara, CA Metro Area","146224","2369","4.9","0.9","3.1","1.0","6.3","1.0","7.8","1.2","10.0","1.2","16.3","1.7","13.4","1.6","17.1","1.5","9.4","1.2","11.6","1.1","77472","3718","110655","3941","37.3","(X)","(X)","(X)","(X)","(X)","100497","3072","2.4","0.9","1.3","0.6","6.5","1.4","7.6","1.5","9.6","1.4","16.3","2.1","13.6","1.9","18.8","2.1","11.1","1.7","12.9","1.3","86170","4817","119581","5130","(X)","(X)","36.7","(X)","(X)","(X)","74329","3106","1.3","0.7","0.5","0.4","3.8","1.1","5.9","1.6","8.0","1.4","15.7","2.3","14.4","2.2","20.5","2.4","13.6","2.2","16.3","1.8","100996","7679","136095","6273","(X)","(X)","(X)","(X)","(X)","(X)","45727","2864","11.6","2.5","7.4","2.6","9.9","2.2","9.2","2.3","11.4","2.2","16.9","3.1","11.0","2.5","12.5","2.2","3.1","1.3","6.8","1.6","50377","3622","77437","6637","(X)","(X)","(X)","(X)","32.9","(X)"
"310M400US42220","Santa Rosa, CA Metro Area","187434","2355","4.0","0.9","2.7","0.6","6.7","0.9","6.7","1.1","10.4","1.2","15.6","1.3","13.4","1.3","18.8","1.3","10.6","1.0","11.0","1.1","81395","2313","108278","3943","31.7","(X)","(X)","(X)","(X)","(X)","118022","4189","2.7","1.0","1.1","0.5","4.0","1.1","5.4","1.2","8.1","1.3","14.8","1.6","14.5","1.8","22.3","1.7","12.8","1.3","14.4","1.7","98849","3994","125807","5140","(X)","(X)","31.2","(X)","(X)","(X)","89736","3788","1.3","0.6","0.3","0.2","1.9","0.7","4.1","1.1","6.8","1.3","14.5","1.8","13.8","1.9","25.0","2.1","14.9","1.6","17.4","2.2","114073","4680","141997","6844","(X)","(X)","(X)","(X)","(X)","(X)","69412","3704","7.8","1.9","6.5","1.4","12.9","1.9","9.2","1.9","13.5","2.1","17.3","2.5","11.7","2.0","11.6","1.9","5.2","1.3","4.2","1.3","50032","2995","71665","5760","(X)","(X)","(X)","(X)","29.2","(X)"
"310M400US42340","Savannah, GA Metro Area","142909","2846","7.0","1.0","3.2","0.7","10.3","1.5","10.3","1.7","12.2","1.7","17.7","1.7","14.0","1.4","14.2","1.6","5.1","0.9","5.9","1.0","58178","4389","83076","5283","42.0","(X)","(X)","(X)","(X)","(X)","90294","3233","3.8","1.0","1.1","0.5","6.3","1.5","9.2","2.0","11.2","2.2","17.7","2.3","17.0","2.0","18.2","2.5","7.3","1.3","8.3","1.5","75913","4519","101442","7570","(X)","(X)","42.6","(X)","(X)","(X)","62481","3354","1.2","0.6","0.4","0.4","3.3","1.3","5.5","1.8","9.2","2.3","16.3","2.8","20.0","2.5","22.6","3.2","10.1","1.8","11.3","2.0","91749","4535","N","N","(X)","(X)","(X)","(X)","(X)","(X)","52615","3275","13.2","2.4","6.9","1.7","17.7","3.1","13.3","2.5","14.4","2.9","17.0","2.9","8.7","2.0","5.9","1.8","1.2","0.7","1.7","0.7","34200","2889","48703","4412","(X)","(X)","(X)","(X)","39.0","(X)"
"310M400US42540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","227731","2737","6.8","0.9","6.0","0.8","11.1","0.9","9.2","0.8","13.3","1.0","20.1","1.2","12.8","0.9","13.6","0.9","4.0","0.6","3.1","0.5","54115","1764","68281","1846","38.3","(X)","(X)","(X)","(X)","(X)","141472","3496","4.7","1.0","3.1","0.7","6.7","1.1","7.9","1.1","12.5","1.3","20.8","1.4","16.2","1.4","18.3","1.3","5.4","0.9","4.2","0.8","67558","2095","81034","2336","(X)","(X)","39.7","(X)","(X)","(X)","97789","3610","1.3","0.4","1.2","0.4","3.8","0.8","5.4","1.1","11.2","1.4","21.6","1.4","18.5","1.8","23.9","1.6","7.3","1.2","5.8","1.0","82456","2202","96142","3049","(X)","(X)","(X)","(X)","(X)","(X)","86259","3566","11.8","1.8","11.2","1.8","18.7","2.0","12.6","1.6","15.7","2.0","17.0","1.6","6.6","0.9","4.1","0.9","1.3","0.7","1.1","0.5","32053","1999","43803","2489","(X)","(X)","(X)","(X)","34.9","(X)"
"310M400US42620","Searcy, AR Micro Area","29577","1291","9.0","3.4","5.8","2.2","16.6","3.7","10.0","3.3","14.8","3.7","18.0","3.8","10.2","3.3","7.4","2.8","2.9","1.5","5.2","2.0","42270","4648","62733","6549","29.5","(X)","(X)","(X)","(X)","(X)","20733","1617","5.2","3.6","2.9","2.0","9.9","4.3","8.4","3.7","16.8","4.5","22.6","4.9","13.3","4.3","11.4","4.4","3.9","2.1","5.6","2.4","57141","7264","75625","9101","(X)","(X)","26.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65418","8052","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8844","1292","18.5","7.4","12.6","5.6","33.5","7.6","14.1","7.0","11.1","6.4","4.5","3.8","2.8","3.5","0.2","0.3","0.0","1.9","2.7","3.4","20987","1979","29591","7866","(X)","(X)","(X)","(X)","35.2","(X)"
"310M400US42660","Seattle-Tacoma-Bellevue, WA Metro Area","1526210","7190","4.0","0.3","2.4","0.2","5.2","0.4","5.8","0.3","9.6","0.4","15.6","0.5","12.9","0.5","19.9","0.5","10.8","0.4","13.8","0.4","87910","1268","117111","1237","28.9","(X)","(X)","(X)","(X)","(X)","970932","11803","2.1","0.2","1.3","0.2","3.4","0.3","4.4","0.4","8.1","0.4","14.5","0.6","13.2","0.6","22.1","0.7","13.2","0.5","17.8","0.5","104708","1705","135177","1821","(X)","(X)","29.3","(X)","(X)","(X)","761593","11074","0.9","0.2","0.7","0.2","2.1","0.3","2.9","0.3","6.3","0.5","12.6","0.6","13.2","0.6","24.5","0.8","15.4","0.6","21.5","0.7","120983","1232","151857","2289","(X)","(X)","(X)","(X)","(X)","(X)","555278","10771","7.9","0.6","4.6","0.5","8.9","0.7","8.7","0.7","13.3","0.8","18.2","0.8","12.3","0.8","14.6","0.9","5.7","0.5","5.7","0.5","57440","1465","79562","1817","(X)","(X)","(X)","(X)","26.3","(X)"
"310M400US42680","Sebastian-Vero Beach, FL Metro Area","57636","2600","4.7","1.9","5.6","2.0","12.6","2.4","9.4","2.0","12.2","2.9","16.9","3.0","13.0","2.3","14.6","3.0","4.4","1.4","6.5","1.7","57508","5021","89442","8869","38.9","(X)","(X)","(X)","(X)","(X)","34563","2403","0.9","0.6","1.8","1.2","7.7","3.0","7.6","2.4","12.3","3.7","20.4","4.5","18.0","3.8","15.8","3.4","6.9","2.2","8.7","2.6","74249","5384","111841","14392","(X)","(X)","37.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80380","4780","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23073","2035","11.0","4.7","11.0","4.0","19.9","4.4","13.0","3.8","12.0","4.0","12.5","3.3","6.0","2.5","10.7","4.4","0.6","0.6","3.2","1.9","32220","4410","54668","9132","(X)","(X)","(X)","(X)","41.3","(X)"
"310M400US42700","Sebring, FL Metro Area","40573","2282","6.1","2.1","7.0","1.8","14.0","3.3","18.1","3.4","13.1","2.6","19.6","3.5","7.9","1.9","6.9","2.0","3.0","1.4","4.2","1.9","39796","4437","62081","7864","33.9","(X)","(X)","(X)","(X)","(X)","27635","2207","3.9","2.3","1.2","1.1","12.2","4.3","19.2","4.1","14.8","3.1","22.3","4.1","8.9","2.8","7.8","2.5","4.2","2.1","5.3","2.7","48812","4784","68473","8706","(X)","(X)","33.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","54422","6155","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12938","1692","10.8","4.2","19.3","5.1","19.2","5.9","20.0","5.4","9.9","4.2","10.9","4.1","2.5","1.9","4.9","3.3","0.6","0.9","2.0","1.6","25372","4008","45722","12841","(X)","(X)","(X)","(X)","31.3","(X)"
"310M400US42860","Seneca, SC Micro Area","31612","1579","8.8","2.6","5.2","1.9","14.1","3.7","12.7","3.6","11.6","2.9","18.1","3.7","10.0","2.5","12.3","2.5","2.8","1.4","4.3","1.6","47132","5959","64241","5048","29.2","(X)","(X)","(X)","(X)","(X)","19747","1821","6.8","3.0","1.7","1.4","5.9","3.0","8.5","3.7","13.0","4.1","22.9","5.0","12.9","3.2","17.8","3.4","4.0","2.2","6.5","2.5","62290","5028","81592","6832","(X)","(X)","28.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73305","9663","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11865","1407","14.1","4.9","11.4","4.4","26.7","7.8","18.7","7.5","9.3","3.9","10.2","4.2","5.8","3.6","2.4","2.2","0.7","1.2","0.7","1.3","23409","4735","34008","5158","(X)","(X)","(X)","(X)","27.9","(X)"
